station,year,month,worldcover_2021_built_frac_100m,worldcover_2021_grass_frac_100m,worldcover_2021_cropland_frac_100m,worldcover_2021_water_frac_100m,worldcover_2021_built_frac_250m,worldcover_2021_grass_frac_250m,worldcover_2021_cropland_frac_250m,worldcover_2021_water_frac_250m,worldcover_2021_built_frac_500m,worldcover_2021_grass_frac_500m,worldcover_2021_cropland_frac_500m,worldcover_2021_water_frac_500m,worldcover_2021_built_frac_1000m,worldcover_2021_grass_frac_1000m,worldcover_2021_cropland_frac_1000m,worldcover_2021_water_frac_1000m
Alipur,2023,2,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2023,3,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2023,4,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2023,5,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2023,6,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2023,7,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2023,8,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2023,9,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2023,10,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2023,11,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2023,12,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,1,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,2,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,3,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,4,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,5,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,6,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,7,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,8,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,9,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,10,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,11,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2024,12,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,1,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,2,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,3,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,4,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,5,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,6,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,7,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,8,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,9,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,10,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,11,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Alipur,2025,12,0.21989413891040535,0.004634650142008778,0.042796281951975206,0.0,0.16161612073553489,0.053552312863361075,0.3356530431773616,0.0,0.20182022855879303,0.0892424592684912,0.5473746896766608,0.0,0.2862979828199445,0.06744801013261106,0.5694291489894063,0.0
Anand_Vihar,2022,1,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2022,2,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2022,3,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2022,4,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2022,5,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2022,6,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2022,7,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2022,8,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2022,9,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2022,10,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2022,11,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2022,12,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,1,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,2,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,3,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,4,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,5,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,6,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,7,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,8,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,9,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,10,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,11,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2023,12,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,1,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,2,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,3,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,4,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,5,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,6,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,7,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,8,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,9,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,10,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,11,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2024,12,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,1,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,2,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,3,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,4,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,5,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,6,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,7,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,8,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,9,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,10,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,11,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
Anand_Vihar,2025,12,0.9986577007963447,0.0,0.0,0.0,0.9112339588585951,0.0008174861088065919,0.0,0.0010319750383449551,0.8447947003362537,0.004688055858713152,0.0028188631690654643,0.00025626028809686035,0.8175501294428553,0.010810259803638578,0.007241862218903381,0.00012773348083628368
