station,year,month,latitude,longitude,sentinel2_evi_mean_100m,sentinel2_evi_mean_250m,sentinel2_evi_mean_500m,sentinel2_evi_mean_1000m,sentinel2_evi_median_100m,sentinel2_evi_median_250m,sentinel2_evi_median_500m,sentinel2_evi_median_1000m,sentinel2_evi_std_100m,sentinel2_evi_std_250m,sentinel2_evi_std_500m,sentinel2_evi_std_1000m,sentinel2_ndvi_max_100m,sentinel2_ndvi_max_250m,sentinel2_ndvi_max_500m,sentinel2_ndvi_max_1000m,sentinel2_ndvi_mean_100m,sentinel2_ndvi_mean_250m,sentinel2_ndvi_mean_500m,sentinel2_ndvi_mean_1000m,sentinel2_ndvi_median_100m,sentinel2_ndvi_median_250m,sentinel2_ndvi_median_500m,sentinel2_ndvi_median_1000m,sentinel2_ndvi_min_100m,sentinel2_ndvi_min_250m,sentinel2_ndvi_min_500m,sentinel2_ndvi_min_1000m,sentinel2_ndvi_std_100m,sentinel2_ndvi_std_250m,sentinel2_ndvi_std_500m,sentinel2_ndvi_std_1000m,sentinel2_ndwi_mean_100m,sentinel2_ndwi_mean_250m,sentinel2_ndwi_mean_500m,sentinel2_ndwi_mean_1000m,sentinel2_ndwi_median_100m,sentinel2_ndwi_median_250m,sentinel2_ndwi_median_500m,sentinel2_ndwi_median_1000m,sentinel2_ndwi_std_100m,sentinel2_ndwi_std_250m,sentinel2_ndwi_std_500m,sentinel2_ndwi_std_1000m,sentinel2_valid_pixels_100m,sentinel2_valid_pixels_250m,sentinel2_valid_pixels_500m,sentinel2_valid_pixels_1000m,s5p_no2_total_mean_100m,s5p_no2_total_mean_250m,s5p_no2_total_mean_500m,s5p_no2_total_mean_1000m,s5p_no2_total_median_100m,s5p_no2_total_median_250m,s5p_no2_total_median_500m,s5p_no2_total_median_1000m,s5p_no2_total_std_100m,s5p_no2_total_std_250m,s5p_no2_total_std_500m,s5p_no2_total_std_1000m,s5p_no2_trop_mean_100m,s5p_no2_trop_mean_250m,s5p_no2_trop_mean_500m,s5p_no2_trop_mean_1000m,s5p_no2_trop_median_100m,s5p_no2_trop_median_250m,s5p_no2_trop_median_500m,s5p_no2_trop_median_1000m,s5p_no2_trop_std_100m,s5p_no2_trop_std_250m,s5p_no2_trop_std_500m,s5p_no2_trop_std_1000m,s5p_valid_obs_count_100m,s5p_valid_obs_count_250m,s5p_valid_obs_count_500m,s5p_valid_obs_count_1000m,modis_evi_mean_100m,modis_evi_mean_250m,modis_evi_mean_500m,modis_evi_mean_1000m,modis_evi_median_100m,modis_evi_median_250m,modis_evi_median_500m,modis_evi_median_1000m,modis_evi_std_100m,modis_evi_std_250m,modis_evi_std_500m,modis_evi_std_1000m,modis_ndvi_mean_100m,modis_ndvi_mean_250m,modis_ndvi_mean_500m,modis_ndvi_mean_1000m,modis_ndvi_median_100m,modis_ndvi_median_250m,modis_ndvi_median_500m,modis_ndvi_median_1000m,modis_ndvi_std_100m,modis_ndvi_std_250m,modis_ndvi_std_500m,modis_ndvi_std_1000m,modis_lst_day_mean_c_100m,modis_lst_day_mean_c_250m,modis_lst_day_mean_c_500m,modis_lst_day_mean_c_1000m,modis_lst_day_median_c_100m,modis_lst_day_median_c_250m,modis_lst_day_median_c_500m,modis_lst_day_median_c_1000m,modis_lst_day_std_c_100m,modis_lst_day_std_c_250m,modis_lst_day_std_c_500m,modis_lst_day_std_c_1000m,modis_lst_diurnal_range_mean_c_100m,modis_lst_diurnal_range_mean_c_250m,modis_lst_diurnal_range_mean_c_500m,modis_lst_diurnal_range_mean_c_1000m,modis_lst_diurnal_range_median_c_100m,modis_lst_diurnal_range_median_c_250m,modis_lst_diurnal_range_median_c_500m,modis_lst_diurnal_range_median_c_1000m,modis_lst_night_mean_c_100m,modis_lst_night_mean_c_250m,modis_lst_night_mean_c_500m,modis_lst_night_mean_c_1000m,modis_lst_night_median_c_100m,modis_lst_night_median_c_250m,modis_lst_night_median_c_500m,modis_lst_night_median_c_1000m,modis_lst_night_std_c_100m,modis_lst_night_std_c_250m,modis_lst_night_std_c_500m,modis_lst_night_std_c_1000m,month_sin,month_cos,gradient_ndvi_1000_100,gradient_lst_day_1000_100,gradient_no2_1000_100,season_encoded,pm25
Ashok_Vihar,2025,1,28.695381,77.181665,0.2371244487170406,0.1873317367120163,0.1615919755811604,0.1648497421763983,0.245977312121448,0.1682154166507358,0.1366634118570037,0.1401137568548278,0.1201513554419692,0.1150596448842649,0.1043793257792744,0.1213091266949552,0.6604565382003784,0.7251119613647461,0.7251119613647461,0.7765579223632812,0.3730610177500673,0.3200366795798705,0.2777380190766985,0.2832620172506452,0.4030757337033084,0.3022226326995426,0.2442371080374978,0.2247573853518825,0.0735676139593124,0.0139790466055274,-0.0981017649173736,-0.0981017649173736,0.1493921978021548,0.1774902823984008,0.1676367918191695,0.1894850537507893,-0.3705396583214586,-0.3271533419530962,-0.2902593098997663,-0.3002118095478651,-0.4053987562656402,-0.3222078156214283,-0.2597819154331387,-0.259724597603055,0.1217994794063233,0.1504107550124389,0.1422367589497579,0.1554489358786527,391.0,2312.0,9068.0,35848.0,0.0001662882277741,0.0001662882277741,0.0001662882277741,0.0001655168779414,0.0001662882277741,0.0001662882277741,0.0001662882277741,0.0001662882277741,0.0,0.0,0.0,1.884864737854824e-06,0.0001275047944256,0.0001275214969176,0.0001275378648983,0.0001259915456239,0.0001275047944256,0.0001275047944256,0.0001275047944256,0.0001275047944256,0.0,4.9063570093184083e-08,4.9063570093184083e-08,4.050472699939248e-06,1.0,2.0,2.0,7.0,0.1673975862068965,0.1553520066889632,0.1512360526315789,0.1461722214537658,0.1701,0.14705,0.14705,0.1416619133574007,0.0115250000000001,0.0134164032640352,0.0220229047042293,0.0376892876453514,0.3394831034482758,0.3184971014492754,0.3110533518005541,0.3006842001521543,0.34395,0.30585,0.30585,0.2937166666666667,0.0190500000000003,0.0234849242423019,0.0452685563065875,0.0726088423468036,17.3366666666667,17.298448275862103,17.23714912280705,17.230773612642444,17.3366666666667,17.3366666666667,17.3366666666667,17.29000000000002,0.0,0.158333333333366,0.1567791041560243,0.2111968827039507,3.3200000000000123,3.349568965517253,3.3894956140350985,3.438774347666307,3.3200000000000123,3.3200000000000123,3.3200000000000123,3.340000000000032,13.49500000000002,13.490172413793124,13.483311403508797,13.476565600882056,13.49500000000002,13.49500000000002,13.49500000000002,13.49500000000002,0.0,0.0200000000003319,0.0201556443706843,0.0684624669070469,0.4999999999999999,0.8660254037844387,-0.0387989032961215,-0.105893054024257,-1.513248801699997e-06,1,194.46
Ashok_Vihar,2025,2,28.695381,77.181665,0.2039278229849246,0.1629503721707329,0.135966092108022,0.1406374558801784,0.2098162631707907,0.1463668567522343,0.111346223129948,0.1054988431887437,0.0907510230719943,0.0929469427469791,0.0849941832431381,0.0989578273578834,0.5415789484977722,0.6187951564788818,0.6873460412025452,0.7764212489128113,0.2747505785372284,0.2504652041351434,0.2164531110683385,0.230638862311126,0.2933850825531067,0.2289697683759679,0.1778232416157914,0.1660896263951677,0.057375468313694,0.0187675524502992,-0.0805883631110191,-0.0805883631110191,0.1173098398965475,0.1480382131133596,0.1416234704115222,0.1728980040692028,-0.2865684525168816,-0.2653391030162942,-0.2379516194761574,-0.2540912319598618,-0.2961934308211009,-0.2557169155283204,-0.2090244085690407,-0.2090059189645562,0.0988053943609669,0.1273047510940875,0.1211597964763668,0.1428470621622231,391.0,2312.0,9068.0,35848.0,0.0001523434475529,0.0001522282465055,0.0001521153526614,0.0001515128502255,0.0001523434475529,0.0001523434475529,0.0001523434475529,0.0001523434475529,0.0,3.384030767045797e-07,3.384030767045797e-07,1.64996795741758e-06,0.0001149175295722,0.000114714881972,0.0001145162929218,0.0001135523162718,0.0001149175295722,0.0001149175295722,0.0001149175295722,0.0001137269749211,0.0,5.952773255721469e-07,5.952773255721469e-07,1.5580319509393909e-06,1.0,2.0,2.0,7.0,0.1490620689655172,0.1326332775919732,0.1285530332409972,0.1334287398851926,0.15255,0.13055,0.1234,0.1233317524115755,0.0148750000000001,0.0124159793496073,0.0187951857736085,0.0343439453655585,0.2922037931034483,0.2650515050167223,0.2595124515235457,0.2674361712428246,0.29755,0.25355,0.25355,0.2534065371024734,0.0227999999999998,0.0205554684682838,0.0345534055592754,0.0670171648456436,22.705000000000027,22.718275862068992,22.703837719298274,22.60467475192948,22.705000000000027,22.705000000000027,22.705000000000027,22.705000000000027,0.0,0.0550000000008483,0.2297383022047811,0.206010277352493,5.765000000000001,5.786724137931034,5.790241228070175,5.699845644983462,5.765000000000001,5.765000000000001,5.765000000000001,5.765000000000001,16.940000000000026,16.931551724137957,16.9135964912281,16.904829106946003,16.940000000000026,16.940000000000026,16.940000000000026,16.870000000000033,0.0,0.0349999999996673,0.0930053761886307,0.1769710428292782,0.8660254037844386,0.5000000000000001,-0.0247676218606237,-0.1003252480705469,-1.365213300400005e-06,1,114.75
Ashok_Vihar,2025,3,28.695381,77.181665,0.2482861977426614,0.1989170283113258,0.166368480062448,0.1707449099231102,0.2565136768980293,0.1912964639301709,0.1443841470915611,0.1327430839529158,0.1217854641609967,0.1221436062992207,0.1095882739256385,0.1254846054708029,0.684013843536377,0.684013843536377,0.7398457527160645,0.8160079717636108,0.3619450244861029,0.3151186726817949,0.2678649225875946,0.2769799978794414,0.3803398976996607,0.3028970751186592,0.2247280146483032,0.2050186590823258,0.0503524579107761,-0.017830615863204,-0.0757453590631485,-0.0757453590631485,0.1621519708495329,0.1842851327798867,0.1755171756328379,0.20292452486761,-0.3749275357732569,-0.3361848746879051,-0.2956205716205889,-0.3078370363020501,-0.4042053265740873,-0.3337139207224179,-0.2637640590994479,-0.2559156097256298,0.1333257191880917,0.1535377754076754,0.1479799787664675,0.1670654803419004,391.0,2312.0,9068.0,35848.0,0.0001383019083673,0.000138484913103,0.0001386642526885,0.0001383993672308,0.0001383019083673,0.0001383019083673,0.0001383019083673,0.0001383019083673,0.0,5.375764109995111e-07,5.375764109995111e-07,2.301263947577535e-06,9.579226625065554e-05,9.513183361832764e-05,9.448462788264168e-05,9.45155915068799e-05,9.579226625065554e-05,9.579226625065554e-05,9.579226625065554e-05,9.579226625065554e-05,0.0,1.94002085746328e-06,1.94002085746328e-06,3.387797397751667e-06,1.0,2.0,2.0,7.0,0.170663448275862,0.1558438684503902,0.1545699861495845,0.1515474548723978,0.17455,0.1484,0.14675,0.141425,0.016575,0.0182330760358311,0.0365335824932815,0.0475614766332218,0.3134079310344828,0.2919329988851727,0.2944367590027701,0.2893174631717269,0.3191,0.27055,0.27055,0.26415,0.0242750000000004,0.0342404010158819,0.0678543760046115,0.082983470383142,30.755000000000024,30.756206896551745,30.749122807017567,30.743605292172028,30.755000000000024,30.755000000000024,30.755000000000024,30.755000000000024,0.0,0.0050000000050567,0.0521266486541311,0.1489428896424166,7.524999999999977,7.538275862068946,7.546096491228059,7.525600882028663,7.524999999999977,7.524999999999977,7.524999999999977,7.524999999999977,23.230000000000047,23.2179310344828,23.203026315789515,23.21800441014337,23.230000000000047,23.230000000000047,23.230000000000047,23.230000000000047,0.0,0.0500000000005457,0.0552268050862096,0.2110353939510769,1.0,6.123233995736766e-17,-0.0240904678627558,-0.0113947078279963,-1.2766747437756428e-06,2,80.96
Ashok_Vihar,2025,4,28.695381,77.181665,0.2399057593007194,0.1988869525352163,0.170967848170994,0.1731825727923277,0.2522710453257335,0.1968897447948742,0.150399804691742,0.1425560334314907,0.0971537733566543,0.1042923648664496,0.0958680092782393,0.1096483352363038,0.7260943651199341,0.7260943651199341,0.7260943651199341,0.761273205280304,0.3403994660892804,0.3089047402249943,0.2624562110462823,0.2639126683363406,0.3264945743674481,0.2984883440038212,0.2283804066193485,0.2049801292187336,0.0661290362477302,0.025963807478547,-0.0036310893483459,-0.0173292458057403,0.1498397546222906,0.170611081501542,0.1580177569342554,0.1788271326769149,-0.3753875505229803,-0.3478425128418443,-0.3066465822317429,-0.3091753680100277,-0.3779053270816803,-0.3461181769502067,-0.2833365192635489,-0.2635672870178582,0.1233692111096385,0.1485908925205661,0.1386544601385022,0.1527604745864741,391.0,2312.0,9068.0,35848.0,0.0001774415055914,0.0001770205297053,0.000176607984966,0.0001766742380495,0.0001774415055914,0.0001774415055914,0.0001774415055914,0.0001774415055914,0.0,1.2366166655318555e-06,1.2366166655318555e-06,2.4682180053622674e-06,0.0001269896750744,0.0001268449757287,0.0001267031743672,0.000127026973049,0.0001269896750744,0.0001269896750744,0.0001269896750744,0.0001269896750744,0.0,4.250543278718385e-07,4.250543278718385e-07,2.116131831960103e-06,1.0,2.0,2.0,7.0,0.187021724137931,0.1657979933110368,0.1594511218836565,0.159148796597275,0.19075,0.15895,0.16045,0.15675,0.0159,0.0122694969560917,0.0213994411035769,0.0387219603599317,0.3378596551724138,0.3050207357859532,0.2935190997229917,0.2893795352375684,0.3432,0.29765,0.2974,0.2863,0.0227749999999998,0.0202540805216577,0.0419178254553964,0.0667501600581359,33.88333333333336,33.876896551724165,33.83178362573102,33.75268283719223,33.88333333333336,33.88333333333336,33.88333333333336,33.83000000000002,0.0,0.0266666666656882,0.207578633026349,0.2036609382719227,5.660000000000006,5.667241379310348,5.646929824561404,5.596670341786102,5.660000000000006,5.660000000000006,5.660000000000006,5.660000000000006,28.22333333333336,28.20965517241381,28.18485380116962,28.15601249540613,28.22333333333336,28.22333333333336,28.22333333333336,28.13666666666669,0.0,0.0566666666676908,0.0453382350291393,0.1487634214292946,0.8660254037844387,-0.4999999999999998,-0.0484801199348454,-0.1306504961411292,3.729797459997727e-08,2,88.86
Ashok_Vihar,2025,5,28.695381,77.181665,0.3185186150873439,0.2529801534296672,0.2170884610089614,0.21857820209341,0.3471706043290343,0.2386349127341646,0.1916919822844696,0.1757593098399142,0.1400947466196151,0.1456769782201182,0.1339962545261567,0.1498242243650916,0.6964725255966187,0.6964725255966187,0.6964725255966187,0.736627459526062,0.3884454978758926,0.3324504259725584,0.2829503998642513,0.2831089628929779,0.4235635419282015,0.3345106532567827,0.2477743747830391,0.2245863058727524,0.0550694949924945,0.0267000943422317,-0.0119305858388543,-0.0232399031519889,0.1670351619720749,0.1863908022912471,0.1762828756269205,0.1957071920063545,-0.3750385728506677,-0.3391481663146624,-0.2976256951111954,-0.3014030121973,-0.3971047318174771,-0.3495557610128746,-0.2715434006394476,-0.2597636746528406,0.1340276992001719,0.1588594448504458,0.1504189885279522,0.164307200757628,391.0,2312.0,9068.0,35848.0,0.0001571989366529,0.0001574857823905,0.0001577668832893,0.0001580564126064,0.0001571989366529,0.0001571989366529,0.0001571989366529,0.0001580256212036,0.0,8.426093539792115e-07,8.426093539792115e-07,7.992425877414532e-07,0.0001011983526696,0.0001013627067261,0.0001015237691614,0.0001014794028101,0.0001011983526696,0.0001011983526696,0.0001011983526696,0.0001011983526696,0.0,4.827900411012245e-07,4.827900411012245e-07,4.136126358383324e-07,1.0,2.0,2.0,7.0,0.1823037931034482,0.1880598662207357,0.1909341135734072,0.1862576111764299,0.18255,0.18255,0.18615,0.181425,0.0010499999999979,0.0109107433746594,0.0175883191950634,0.0313273345290679,0.3316948275862069,0.3382490523968785,0.3424648199445984,0.3362288228784838,0.3319,0.3319,0.34145,0.3336,0.0008750000000135,0.0138339312677571,0.0277453742142603,0.0509739228330002,33.61000000000003,33.582241379310375,33.42964912280705,33.06056780595373,33.61000000000003,33.61000000000003,33.61000000000003,33.38000000000004,0.0,0.1149999999996536,0.7774437278671187,0.6247436974472171,6.019999999999996,6.001896551724137,5.812850877192987,5.339195148842343,6.019999999999996,6.019999999999996,6.019999999999996,5.870000000000019,27.590000000000032,27.580344827586234,27.616798245614063,27.721372657111385,27.590000000000032,27.590000000000032,27.590000000000032,27.590000000000032,0.0,0.0400000000006639,0.3226138364981811,0.2869668970458668,0.4999999999999999,-0.8660254037844387,0.0045339952922769,-0.5494321940462967,2.81050140499994e-07,2,72.88
Ashok_Vihar,2025,6,28.695381,77.181665,0.3285542097901631,0.2650141808692743,0.224715464428966,0.2237383233806602,0.3443342059951197,0.2540985430316848,0.1915648435176244,0.1756521682265699,0.152268389162142,0.1526071690072038,0.1349579665508935,0.1476589198919442,0.7029956579208374,0.7029956579208374,0.7029956579208374,0.7215205430984497,0.4032489128322394,0.3408210351634737,0.2847084041023855,0.280962409427231,0.4470063533970635,0.3337721129258473,0.2403585231319353,0.216785163210459,0.0706385299563407,0.0385973118245601,-0.0026548530440777,-0.012445387430489,0.1821542518514445,0.1942100333258238,0.1772870603453255,0.1923214732474389,-0.3834457811898193,-0.3361705554833228,-0.2891856581203632,-0.2873027995743204,-0.4223866537213325,-0.3373009788990021,-0.2518041690758755,-0.2403177859265061,0.1406726875063425,0.1583100830469724,0.1439195339601598,0.1526728250985589,391.0,2312.0,9068.0,35848.0,0.0001419753825757,0.0001419694202321,0.0001419635773002,0.0001413545690672,0.0001419753825757,0.0001419753825757,0.0001419753825757,0.0001419403538073,0.0,1.7514384188968856e-08,1.7514384188968856e-08,1.8891142526987705e-06,8.822652307570857e-05,8.822652320942155e-05,8.822652334045657e-05,8.770308225280417e-05,8.822652307570857e-05,8.822652307570857e-05,8.822652307570857e-05,8.822652307570857e-05,0.0,0.0,0.0,1.017729758551019e-06,1.0,2.0,2.0,7.0,0.2171324137931035,0.1858079738562091,0.1799836105476674,0.1983969129129129,0.2231,0.1745,0.1798,0.1798,0.0254499999999999,0.0245370071977454,0.0222270335494451,0.0595060370199073,0.3440427586206896,0.3047316339869281,0.3005437322515213,0.3261096216216216,0.3513,0.2942,0.2978,0.3105,0.0309499999999997,0.0336050798078039,0.0333897706747784,0.0863729822977409,35.650000000000034,35.56229885057474,35.2813450292398,34.73040426313858,35.650000000000034,35.650000000000034,35.650000000000034,34.92333333333337,0.0,0.3633333333329626,1.2040588186996986,1.200145951048991,6.139999999999986,6.142413793103436,6.057763157894725,5.676420433664082,6.139999999999986,6.139999999999986,6.139999999999986,6.139999999999986,29.02333333333337,28.99678160919544,28.951549707602368,28.95358691657482,29.02333333333337,29.02333333333337,29.02333333333337,29.02333333333337,0.0,0.1100000000006631,0.103976493069466,0.132368907896089,1.2246467991473532e-16,-1.0,-0.017933136999068,-0.9195957368614528,-5.234408229043923e-07,3,53.18
Ashok_Vihar,2025,7,28.695381,77.181665,0.3774280343278678,0.1890120848854108,0.2323806280062256,0.251147949437861,0.4126947729892395,0.1269639584548278,0.1715065603704784,0.2029929680282073,0.167908757625761,0.1828427614594058,0.211492724135378,0.2251684503803898,0.6856200020953388,0.5021026134490967,0.5895386934280396,0.693021297454834,0.4183999757920902,0.1368408394797544,0.1761587840730148,0.213971577461644,0.4645330851369087,0.0875019407716887,0.1421608641208984,0.1620209672416646,0.054135123951768,-0.0232859086245298,-0.0740740746259689,-0.1491856575012207,0.179748491206811,0.1313327349412371,0.1415238932797101,0.1867011081805862,-0.3635909727010204,-0.0931374673163796,-0.1371541792483242,-0.1746792848667476,-0.3994391412470214,-0.0653384253382682,-0.1153494106680563,-0.1387866065322334,0.1387712544539887,0.1104105281723985,0.1142752474043705,0.151893198583397,391.0,2312.0,9068.0,35848.0,0.0001063283687098,0.0001063769315844,0.0001064245218599,0.0001080948238512,0.0001063283687098,0.0001063283687098,0.0001063283687098,0.000106613675598,0.0,1.426534440909807e-07,1.426534440909807e-07,3.561757755660837e-06,6.320959697916703e-05,6.393954908799591e-05,6.465488199022533e-05,6.544591300450703e-05,6.320959697916703e-05,6.320959697916703e-05,6.320959697916703e-05,6.489627369911472e-05,0.0,2.144234319684858e-06,2.144234319684858e-06,3.516719801214618e-06,1.0,2.0,2.0,7.0,0.2858187912479966,0.2567111171963003,0.2260670476924072,0.2244813956015904,0.296430170127976,0.2742714864812129,0.2026087816905592,0.2222275675876846,0.0569816918720561,0.0687119228491423,0.0819021812010042,0.0878603856553557,0.5244625285915638,0.4891653327163278,0.4421192048725432,0.427619148370214,0.5387806302308024,0.5305217726341599,0.4142747493765962,0.4206992267902159,0.0696851226276106,0.1109776650164961,0.1373426153139713,0.1477901252358697,26.7415628642937,27.15245313998237,24.170000000000016,24.3524056603774,26.7415628642937,26.7415628642937,24.170000000000016,24.170000000000016,0.0,0.705600978466364,0.0,0.2147091055358948,1.1160049463311406,1.6462757218303243,1.6003179918158634,1.593453664076011,1.1160049463311406,1.1160049463311406,1.1739062535029474,1.3628128376628827,25.090000000000032,25.07068965517244,25.042719298245643,25.04426681367148,25.090000000000032,25.090000000000032,25.090000000000032,25.07000000000005,0.0,0.0799999999999067,0.0640312423742816,0.1524590108849129,-0.4999999999999997,-0.8660254037844388,-0.0968433802213498,-2.3891572039163016,2.2363160253400084e-06,3,34.78
Ashok_Vihar,2025,8,28.695381,77.181665,0.4134810344334373,0.3396459760041618,0.2932896692444096,0.2737130455154992,0.4277155251004027,0.3233334101196322,0.2617827993999863,0.2224190596171588,0.1601347337110684,0.1565870721200224,0.1404789516285235,0.1634338278136862,0.5304630398750305,0.5304630398750305,0.5304630398750305,0.6229951977729797,0.3400912432414049,0.2876435648628542,0.2505919138710565,0.2365445012601657,0.3661632537841797,0.2863078412589946,0.2256169659019134,0.2011965054145614,0.1042065173387527,0.0762016773223877,0.0465896464884281,-0.0128764249384403,0.1162031997994108,0.1196872390978738,0.1137065454488423,0.1352421439385086,-0.2619804278168863,-0.219479751079395,-0.1891645183979494,-0.1767348881941949,-0.276261992752552,-0.2178021819403551,-0.1708766713506613,-0.1464739993797779,0.0874082825252959,0.0937125952373524,0.0890349854178262,0.1076371243965542,391.0,2312.0,9068.0,35848.0,0.0001063745279775,0.0001065515680971,0.0001067250625236,0.000106276081717,0.0001063745279775,0.0001063745279775,0.0001063745279775,0.0001063745279775,0.0,5.200553512538657e-07,5.200553512538657e-07,1.5886294972298082e-06,5.2097264415345846e-05,5.209726441534308e-05,5.209726441534039e-05,5.2736073495066144e-05,5.2097264415345846e-05,5.2097264415345846e-05,5.2097264415345846e-05,5.2097264415345846e-05,0.0,6.431098710768743e-13,6.431098710768743e-13,2.5780691015611657e-06,1.0,2.0,2.0,7.0,0.3054262068965517,0.2741244147157191,0.251355309592557,0.2303401881522857,0.3164,0.2846,0.2473,0.2228,0.0468000000000001,0.0362754516865294,0.0534034773108353,0.0527647214844669,0.6903551724137931,0.6482140468227425,0.600334295797241,0.5306184918418346,0.7046,0.7046,0.5831000000000001,0.485,0.0607500000000004,0.0971181881479255,0.1442450367162902,0.1479166402253493,27.55000000000004,27.37862068965521,27.08513157894741,27.079128996692432,27.55000000000004,27.55000000000004,27.55000000000004,27.080000000000013,0.0,0.7099999999999957,0.6786521568520895,0.9382125995447844,1.0999999999999943,0.8899999999999966,0.5516228070175442,0.5570562293274582,1.0999999999999943,1.0999999999999943,1.0999999999999943,0.789999999999992,26.61000000000003,26.59068965517244,26.5466666666667,26.50143697170161,26.61000000000003,26.61000000000003,26.61000000000003,26.450000000000028,0.0,0.0799999999991962,0.1275408431308361,0.1193704551202213,-0.8660254037844385,-0.5000000000000004,-0.1597366805719584,-0.4708710033076073,6.388090797202975e-07,3,35.26
Ashok_Vihar,2025,9,28.695381,77.181665,0.3357354267989204,0.2693945557503942,0.2293671113930565,0.2266059758943379,0.3590527673981694,0.2650266695562873,0.2030300239664565,0.1819251103301288,0.3313639905063762,0.2435874442550337,0.1859845949216,0.2297698543091134,0.793783962726593,0.8203114867210388,0.8203114867210388,0.8782349824905396,0.462727145170872,0.3920054888208198,0.3261579619318008,0.3238446375144257,0.5241929491360983,0.3934137171918752,0.2791174613949262,0.2481226365499495,-0.0261578857898712,-0.0437405817210674,-0.0797857940196991,-0.0934755653142929,0.216369488499214,0.2475511875216318,0.2365551772381866,0.2599962966702143,-0.4254450873185064,-0.3701016821572389,-0.3191858009446218,-0.3242855627362997,-0.4862434864044189,-0.3817811093547127,-0.2868887201964276,-0.2715074890084376,0.1709474277984715,0.2009202240136618,0.1957237143160772,0.2150002496904568,391.0,2312.0,9068.0,35848.0,0.0001117244227059,0.0001112960988664,0.0001108763533358,0.00011072447875,0.0001117244227059,0.0001117244227059,0.0001117244227059,0.0001115418563131,0.0,1.2582012785995262e-06,1.2582012785995262e-06,2.402970058797161e-06,7.025560889235277e-05,7.037043729784434e-05,7.04829659631707e-05,7.025780565776523e-05,7.025560889235277e-05,7.025560889235277e-05,7.025560889235277e-05,7.025560889235277e-05,0.0,3.3730844113291165e-07,3.3730844113291165e-07,1.3273686183363723e-06,1.0,2.0,2.0,7.0,0.2474555172413793,0.2168909698996655,0.2099127285318559,0.2065867798602947,0.255,0.20405,0.20235,0.1902608723540731,0.032175,0.025476791665754,0.036105559197424,0.0543373054990825,0.4423831034482758,0.4005702341137123,0.3905936842105263,0.3804511480738641,0.4528,0.37285,0.37285,0.3599379058441558,0.0444249999999999,0.0437327489798356,0.0635320318441649,0.0899836971984633,31.535000000000025,31.5512931034483,31.540701754385992,31.47085446527016,31.535000000000025,31.535000000000025,31.535000000000025,31.535000000000025,0.0,0.0674999999996335,0.304117575947112,0.275531052898491,4.47999999999999,4.507758620689645,4.526359649122798,4.464305402425577,4.47999999999999,4.47999999999999,4.47999999999999,4.47999999999999,27.055000000000035,27.04353448275865,27.0143421052632,26.990341786108083,27.055000000000035,27.055000000000035,27.055000000000035,26.96000000000004,0.0,0.0475000000007697,0.0656101173604555,0.0784617741309503,-1.0,-1.8369701987210294e-16,-0.0619319553744117,-0.0641455347298638,2.196765412466688e-09,3,37.92
Ashok_Vihar,2025,10,28.695381,77.181665,0.2745906419226731,0.2370837763152077,0.2015381962991047,0.2031759884513453,0.285946407291999,0.23261630130047,0.1776757135293771,0.166003373837495,0.1062073227377955,0.1253451410281272,0.1116094463281834,0.1254537068407099,0.549656331539154,0.5699983239173889,0.6040868759155273,0.6819555163383484,0.3388796892384516,0.2950030347535327,0.2591827948679656,0.2656192112954373,0.3705356220404307,0.3027609420638777,0.2359891865013932,0.2245136263209389,0.0968058928847312,-0.1518298387527465,-0.1518298387527465,-0.1518298387527465,0.1169260057646249,0.1354467055373048,0.131236573495023,0.1529016114475475,-0.3201468718429377,-0.2817816591809178,-0.2544986565696067,-0.2632749763456829,-0.3429117679595947,-0.2910516090117968,-0.2364873717896538,-0.2324086850456346,0.0881186284951248,0.107890970602638,0.1034908729196361,0.1179329873016755,391.0,2312.0,9068.0,35848.0,0.0001420621677727,0.0001412233140533,0.0001404012605811,0.0001411710291128,0.0001420621677727,0.0001420621677727,0.0001420621677727,0.0001420621677727,0.0,2.4641328005870267e-06,2.4641328005870267e-06,3.0782269699969683e-06,0.0001000032411219,9.942527149228032e-05,9.885887722121274e-05,9.951282227537804e-05,0.0001000032411219,0.0001000032411219,0.0001000032411219,0.0001000032411219,0.0,1.6977857871640718e-06,1.6977857871640718e-06,1.9601622304863387e-06,1.0,2.0,2.0,7.0,0.219,0.2263676700111483,0.2278691412742382,0.2180551974548725,0.219,0.219,0.219,0.2074,0.0,0.0279674325591502,0.0628267906217938,0.0848731604333372,0.3677,0.3756468227424749,0.3762083656509695,0.358309765543952,0.3677,0.3677,0.3677,0.3530666666666667,0.0,0.0360161623527161,0.0911200842408855,0.1181265623300004,28.61000000000003,28.60758620689658,28.562368421052664,28.469610437339245,28.61000000000003,28.61000000000003,28.61000000000003,28.590000000000032,0.0,0.0100000000044292,0.2368016047244571,0.2235073948566006,5.1200000000000045,5.125632183908049,5.081052631578952,4.96070562293275,5.1200000000000045,5.1200000000000045,5.1200000000000045,5.1200000000000045,23.490000000000027,23.48195402298853,23.48131578947371,23.50890481440649,23.490000000000027,23.490000000000027,23.490000000000027,23.490000000000027,0.0,0.033333333334455,0.0803464719555472,0.0659071316312715,-0.8660254037844386,0.5000000000000001,-0.009390234456048,-0.1403895626607862,-4.904188465219633e-07,4,129.19
